47.73458333 10.325 1 C Kant
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 D Meier
47.73458333 10.325 1 A Wolff
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 C Kant
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 B Bolzano
47.73458333 10.325 1 C Kant
